route_id,run_id,engine,pool,case_id,axis,tag,failure_bucket,candidate_generated,candidate_executable,exact,actionable_for_repair,boundary_reason,notes
direct_llm_original,direct_llm_original_track_a_120_canonical_v0,postgres,CONS,CONS_0005,portability_risk,null_semantics_gap,mismatch,true,true,false,true,direct_llm_repair1_actionable_frontier,"non-exact frontier diagnostic row; not SER, POCR, official metric, or leaderboard input"
direct_llm_original,direct_llm_original_track_a_120_canonical_v0,postgres,CONS,CONS_0005,rewrite_opportunity,subquery_decorrelation,mismatch,true,true,false,true,direct_llm_repair1_actionable_frontier,"non-exact frontier diagnostic row; not SER, POCR, official metric, or leaderboard input"
direct_llm_original,direct_llm_original_track_a_120_canonical_v0,postgres,CONS,CONS_0005,sql_feature,correlated_subquery,mismatch,true,true,false,true,direct_llm_repair1_actionable_frontier,"non-exact frontier diagnostic row; not SER, POCR, official metric, or leaderboard input"
direct_llm_original,direct_llm_original_track_a_120_canonical_v0,mysql,PERF,PERF_0062,sql_feature,aggregate,mismatch,true,true,false,true,direct_llm_repair1_actionable_frontier,"non-exact frontier diagnostic row; not SER, POCR, official metric, or leaderboard input"
direct_llm_original,direct_llm_original_track_a_120_canonical_v0,mysql,PERF,PERF_0062,sql_feature,disjunction,mismatch,true,true,false,true,direct_llm_repair1_actionable_frontier,"non-exact frontier diagnostic row; not SER, POCR, official metric, or leaderboard input"
direct_llm_original,direct_llm_original_track_a_120_canonical_v0,mysql,PERF,PERF_0062,sql_feature,join,mismatch,true,true,false,true,direct_llm_repair1_actionable_frontier,"non-exact frontier diagnostic row; not SER, POCR, official metric, or leaderboard input"
direct_llm_original,direct_llm_original_track_a_120_canonical_v0,mysql,PERF,PERF_0062,sql_feature,range_predicate,mismatch,true,true,false,true,direct_llm_repair1_actionable_frontier,"non-exact frontier diagnostic row; not SER, POCR, official metric, or leaderboard input"
direct_llm_original,direct_llm_original_track_a_120_canonical_v0,mysql,CONS,CONS_0005,portability_risk,null_semantics_gap,mismatch,true,true,false,true,direct_llm_repair1_actionable_frontier,"non-exact frontier diagnostic row; not SER, POCR, official metric, or leaderboard input"
direct_llm_original,direct_llm_original_track_a_120_canonical_v0,mysql,CONS,CONS_0005,rewrite_opportunity,subquery_decorrelation,mismatch,true,true,false,true,direct_llm_repair1_actionable_frontier,"non-exact frontier diagnostic row; not SER, POCR, official metric, or leaderboard input"
direct_llm_original,direct_llm_original_track_a_120_canonical_v0,mysql,CONS,CONS_0005,sql_feature,correlated_subquery,mismatch,true,true,false,true,direct_llm_repair1_actionable_frontier,"non-exact frontier diagnostic row; not SER, POCR, official metric, or leaderboard input"
