retry_run_id,case_id,engine,method_id,route_id,provider_label,model_label,call_timestamp_utc,call_status,token_counts_if_available,error_type,api_key_env_name,api_key_value_recorded,notes
pocr_annotation_track_a120_retry_direct_llm_repair1_spark_batch1_v0,PERF_0006,spark,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,openai_compatible,gpt-5.4,2026-05-27T05:53:23.939066+00:00,provider_call_failed,,RuntimeError,SQLRB_LLM_API_KEY,false,safe provider metadata only; API key values not recorded
pocr_annotation_track_a120_retry_direct_llm_repair1_spark_batch1_v0,PERF_0007,spark,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,openai_compatible,gpt-5.4,2026-05-27T05:53:24.956149+00:00,provider_call_failed,,RuntimeError,SQLRB_LLM_API_KEY,false,safe provider metadata only; API key values not recorded
pocr_annotation_track_a120_retry_direct_llm_repair1_spark_batch1_v0,PERF_0008,spark,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,openai_compatible,gpt-5.4,2026-05-27T05:53:27.098730+00:00,provider_call_failed,,RuntimeError,SQLRB_LLM_API_KEY,false,safe provider metadata only; API key values not recorded
pocr_annotation_track_a120_retry_direct_llm_repair1_spark_batch1_v0,PERF_0013,spark,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,openai_compatible,gpt-5.4,2026-05-27T05:53:28.025392+00:00,provider_call_failed,,RuntimeError,SQLRB_LLM_API_KEY,false,safe provider metadata only; API key values not recorded
pocr_annotation_track_a120_retry_direct_llm_repair1_spark_batch1_v0,PERF_0017,spark,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,openai_compatible,gpt-5.4,2026-05-27T05:53:28.521729+00:00,provider_call_failed,,RuntimeError,SQLRB_LLM_API_KEY,false,safe provider metadata only; API key values not recorded
pocr_annotation_track_a120_retry_direct_llm_repair1_spark_batch1_v0,PERF_0019,spark,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,openai_compatible,gpt-5.4,2026-05-27T05:53:29.008684+00:00,provider_call_failed,,RuntimeError,SQLRB_LLM_API_KEY,false,safe provider metadata only; API key values not recorded
pocr_annotation_track_a120_retry_direct_llm_repair1_spark_batch1_v0,PERF_0024,spark,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,openai_compatible,gpt-5.4,2026-05-27T05:53:29.562610+00:00,provider_call_failed,,RuntimeError,SQLRB_LLM_API_KEY,false,safe provider metadata only; API key values not recorded
pocr_annotation_track_a120_retry_direct_llm_repair1_spark_batch1_v0,PERF_0033,spark,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,openai_compatible,gpt-5.4,2026-05-27T05:53:30.588564+00:00,provider_call_failed,,RuntimeError,SQLRB_LLM_API_KEY,false,safe provider metadata only; API key values not recorded
pocr_annotation_track_a120_retry_direct_llm_repair1_spark_batch1_v0,PERF_0034,spark,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,openai_compatible,gpt-5.4,2026-05-27T05:53:31.319777+00:00,provider_call_failed,,RuntimeError,SQLRB_LLM_API_KEY,false,safe provider metadata only; API key values not recorded
pocr_annotation_track_a120_retry_direct_llm_repair1_spark_batch1_v0,PERF_0035,spark,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,openai_compatible,gpt-5.4,2026-05-27T05:53:32.018424+00:00,provider_call_failed,,RuntimeError,SQLRB_LLM_API_KEY,false,safe provider metadata only; API key values not recorded
pocr_annotation_track_a120_retry_direct_llm_repair1_spark_batch1_v0,PERF_0052,spark,direct_llm_repair_1,direct_llm_repair_1_tri_engine_pocr_pilot_v0,openai_compatible,gpt-5.4,2026-05-27T05:53:33.202220+00:00,provider_call_failed,,RuntimeError,SQLRB_LLM_API_KEY,false,safe provider metadata only; API key values not recorded
